,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color
H2afx,426.382464850398,0.0329081168564798,0.127145600021315,0.258822301762413,0.795772349731402,0.0977829336037683,#BEBEBEB2
Lrrc4,424.192078133248,-0.0570487121197195,0.122045808953948,-0.467436879714942,0.640187341962641,0.0958023456017108,#BEBEBEB2
Pgrmc2,1880.02750624229,0.0597581523384025,0.0565868028119667,1.05604397790372,0.290948123203727,0.0876892983596304,#BEBEBEB2
Rpp38,68.2186375129115,0.526117660065723,0.236350002064905,2.22601081222434,0.0260134572007073,0.0478727552139764,#FF0000B2
Ccdc137,684.156983669548,0.0569295832840776,0.0762634796746636,0.746485520027889,0.455374175428636,0.0930859013999839,#BEBEBEB2
Mrps16,310.4047508573,0.0496820452281084,0.122905186495506,0.404230664667067,0.686043106232029,0.0964047437258928,#BEBEBEB2
Plekhf2,211.066299908838,-0.0858223685168044,0.142972753797276,-0.600270794521408,0.548325779368986,0.0947989118401078,#BEBEBEB2
Glt1d1,150.250809733563,0.144267154766113,0.138170256244725,1.04412598403661,0.296427105487724,0.0877055256820481,#BEBEBEB2
Ankrd55,347.100264547752,-0.244157500227469,0.116081810210039,-2.10332264620692,0.0354375751499934,0.0519037025378234,#BEBEBEB2
Lrrc25,25.4035793648005,0.102943731263278,0.543973425137144,0.189244044848927,0.849901548502175,0.098313647645183,#BEBEBEB2
Ppp1r3d,136.00422805127,0.19693546201925,0.171338932064292,1.14939120751233,0.25039470396064,0.0857654757490158,#BEBEBEB2
Idnk,456.497987805468,-0.0296263323568445,0.0823819212249829,-0.359621770363132,0.719130000959809,0.0968890023006828,#BEBEBEB2
Shisa3,262.879397942801,-0.379127748887862,0.371350830908696,-1.02094223933776,0.307281805375784,0.0880603094115329,#BEBEBEB2
Pitpnb,1243.05598089582,-0.0284638687041486,0.05259920285217,-0.541146389312139,0.588406685918905,0.0952236071226918,#BEBEBEB2
Amz1,89.4839439522335,0.233420642458707,0.217226193425177,1.07455108786919,0.282575760427398,0.0872062163162308,#BEBEBEB2
Rap2c,1133.82168032027,-0.0541802150594132,0.0676090381343232,-0.801375327242045,0.422914394255515,0.0919955742772545,#BEBEBEB2
Tmx2,4497.69410661387,-0.0674111420853715,0.0565569172022676,-1.191916840946,0.23329385404064,0.0849608944679821,#BEBEBEB2
Ccdc158,27.1790412907733,-0.0395965831171853,0.334239421443883,-0.118467722766308,0.905697068466672,0.0994097167573163,#BEBEBEB2
Tdrp,745.28351845438,0.052915834593569,0.0725410844944679,0.729460208133564,0.465720199982649,0.0931286241050734,#BEBEBEB2
Klk6,168.961030886574,0.703308087510684,0.501729094392998,1.40176859458701,0.160984359502987,0.0784881111560435,#BEBEBEB2
Zfp697,182.86764993362,-0.112905408906415,0.139008259637595,-0.81222086515411,0.416664909035613,0.0918372086106748,#BEBEBEB2
Grem2,170.000250728164,-0.497766520898627,0.149953974128482,-3.31946201353847,0.000901910744327474,0.0121630321605295,#00FF00B2
Bex1,35.0001464577979,0.0150452751245871,0.331976289731761,0.0453203303667976,0.963851982796838,0.0998544443126033,#BEBEBEB2
Rspry1,815.767384780077,-0.020228601644222,0.0614817631303205,-0.329017917091028,0.742142145433856,0.0972541484035871,#BEBEBEB2
1600012H06Rik,490.446263662487,0.0900420643549352,0.088709956002243,1.01501644700014,0.310097987567116,0.0881927161111748,#BEBEBEB2
Agmo,105.913116993854,0.079971431989286,0.196714169912108,0.406536204407731,0.684348660971027,0.0964047437258928,#BEBEBEB2
Grrp1,91.3261987389541,0.897143961201892,0.313171457031214,2.86470539079963,0.00417397371345425,0.0238269705805153,#FF0000B2
Sarm1,1508.10267432395,0.0757220312667659,0.0609092862669661,1.24319354088103,0.213796522321892,0.0835251503123537,#BEBEBEB2
Kcnk12,272.728118437715,0.0454811726808508,0.134754217810041,0.3375120528321,0.735730927792982,0.0970850081867986,#BEBEBEB2
BC049635,128.713550349452,0.159239551846259,0.152877386901892,1.04161612827965,0.29758968811665,0.0877055256820481,#BEBEBEB2
Slc25a44,802.553160416883,0.0506415662087116,0.075456848332189,0.671132804086498,0.502135930851667,0.0936468771236083,#BEBEBEB2
F2rl3,41.2843573547377,-0.342240668733441,0.287782957138313,-1.18923188550375,0.234348430523546,0.0849825168527168,#BEBEBEB2
Ubqln2,2891.3063625309,-0.0703722509635607,0.0658506937315405,-1.06866377521327,0.285221200038583,0.0873844450823116,#BEBEBEB2
Mchr1,136.413874579898,0.0920933637436646,0.182471503618567,0.504699977351937,0.613769576969925,0.0955481334185828,#BEBEBEB2
Nudt6,100.51653193028,-0.0800695997849172,0.189512112330337,-0.422503864266725,0.672657280742185,0.0962952973442694,#BEBEBEB2
Lsm10,100.125292822605,0.0922373137863067,0.164673191864187,0.560123434434785,0.575395247019759,0.095101537987771,#BEBEBEB2
Eif5a2,6910.09550329637,0.0430193562879375,0.0484547406603341,0.887825539909533,0.374634602470412,0.0905141288454397,#BEBEBEB2
Lgr4,1542.0603503281,0.0233211893313683,0.0595013404379598,0.39194393201418,0.695099641621679,0.0964126868693602,#BEBEBEB2
Pla2g4e,68.158268109735,0.0804984334362673,0.235427547642027,0.341924444452299,0.732407753144403,0.0970724206814829,#BEBEBEB2
Eva1b,156.688486359206,0.0594605170978012,0.129962987836038,0.457518852773814,0.64729815466513,0.0959540625060356,#BEBEBEB2
Snip1,271.424676844,-0.0280100482456683,0.113054211195008,-0.247757672620912,0.804321906325994,0.0978951372190206,#BEBEBEB2
Il17d,130.579145088934,-0.233982609985529,0.176094105590088,-1.32873618456141,0.183935022536088,0.0810863025471419,#BEBEBEB2
Pigm,639.105512612479,0.0179351692517572,0.0766528035794311,0.23397929905032,0.815001049602754,0.0979882413346126,#BEBEBEB2
Gja4,61.7666620145463,-0.23094222250211,0.238315204960664,-0.969062056028816,0.332514227948775,0.0889706481277809,#BEBEBEB2
Hic2,48.9702345611442,0.158837006443856,0.227606798084533,0.697857040213993,0.485266602936754,0.0936148369771006,#BEBEBEB2
Heatr1,421.656437666563,0.0390109121363675,0.108154111629622,0.360697448747597,0.718325632111874,0.0968712337835584,#BEBEBEB2
Evc2,613.599179473905,0.173909943748473,0.142024527219517,1.22450640852811,0.220761250262152,0.0840309100198647,#BEBEBEB2
Tmem220,39.959520084272,-0.409238963483069,0.295353048380242,-1.38559248237793,0.165871375045457,0.0789026548874,#BEBEBEB2
D8Ertd82e,270.88783166815,0.0635481176518917,0.114696565043121,0.55405423543417,0.579541728920196,0.0952236071226918,#BEBEBEB2
Dscam,461.840464623942,-0.111593406612485,0.0907275516327501,-1.2299836665294,0.218703221321221,0.0839813029476803,#BEBEBEB2
Fzd2,242.165921553052,0.0160816163807954,0.178882747450129,0.0899003207968888,0.9283664262268,0.0994850289215016,#BEBEBEB2
Foxc1,215.737925203235,0.136061328936548,0.230983135904169,0.589053085646032,0.555825663160542,0.0948107145535733,#BEBEBEB2
Gm9843,34.9969724431905,-0.246832711822389,0.342227975489068,-0.721252292334219,0.470754303712403,0.0931493113346575,#BEBEBEB2
Rictor,1037.96858582319,-0.0131926413958763,0.0769853153157005,-0.171365686323113,0.863936233990256,0.0984628354307511,#BEBEBEB2
Nsun3,238.639492368798,-0.213799175787956,0.136064975888632,-1.57130205177082,0.116112504858413,0.0735774282962584,#BEBEBEB2
Synpo2,169.818220759091,0.0156236400525049,0.14101972494662,0.110790458983088,0.911782511401131,0.0994097167573163,#BEBEBEB2
Neto1,129.304387771854,-0.060960963345651,0.171565262617175,-0.355322297857446,0.722348152664651,0.0969349828222269,#BEBEBEB2
Ndufaf6,149.065507045884,-0.047013568406099,0.156122345123038,-0.301132860700039,0.763313184093917,0.0975947983071838,#BEBEBEB2
Amer1,690.668642169994,-0.154292269956693,0.0795065715219028,-1.94062285674321,0.0523040396102348,0.0601373998727236,#BEBEBEB2
C130071C03Rik,113.901037753324,0.158165482250234,0.192288704261725,0.822541723693527,0.410768650327646,0.0917560286377282,#BEBEBEB2
Lgals3,259.898215146521,0.157624147734105,0.190519037994772,0.827340665757667,0.40804400069755,0.0915840632747917,#BEBEBEB2
Rltpr,1761.10598869556,0.047188863994078,0.0728958355477011,0.64734649983124,0.517407713014376,0.0941862194241066,#BEBEBEB2
Sprr1a,75.6188736392257,0.17899407735315,1.08443389976838,0.165057618902712,0.868898630609322,0.0985627873761872,#BEBEBEB2
Snx21,1320.26446102325,-0.0488191532118963,0.065520260587366,-0.745100107573593,0.456211204101431,0.0930859013999839,#BEBEBEB2
Il31ra,213.589216308439,-0.0948248152967892,0.21408643298334,-0.442927718377037,0.657818017643615,0.0960705601957408,#BEBEBEB2
Sept6,1591.29785664433,-0.0408729363430015,0.0612691957490886,-0.667104175977527,0.504705592909926,0.0937628652369981,#BEBEBEB2
Kif7,81.0018116549179,-0.145935237553573,0.185454064225735,-0.786907734607208,0.431335879420238,0.0922173228147006,#BEBEBEB2
C77080,3428.60271002846,-0.000151113319901012,0.0619535315507905,-0.00243913972486181,0.99805385000163,0.0999546479941167,#BEBEBEB2
Armcx6,166.136211485875,-0.0373727650146461,0.146278300858989,-0.255490833535681,0.798344022528804,0.0977839177698934,#BEBEBEB2
Tcf19,159.364305823982,0.401928618146173,0.180904760809849,2.22176915824036,0.0262989100416172,0.0478727552139764,#FF0000B2
Fbxo46,150.783782469122,-0.0868360079821956,0.14391402054333,-0.603388103913411,0.546250534197697,0.0947989118401078,#BEBEBEB2
Lypd6,90.2962307905107,0.302450599175206,0.214334188986723,1.41111691328881,0.158210143716206,0.0783276132914852,#BEBEBEB2
Fam118b,230.988952501933,-0.0428158965555627,0.120006706828258,-0.356779197489659,0.721257110732297,0.0969349828222269,#BEBEBEB2
Slc35d3,43.4144669195084,0.439931946239753,0.295923752724569,1.48663952180013,0.137110043672264,0.0762421802612935,#BEBEBEB2
Oprd1,259.841643799206,-0.316819700937382,0.125494179203517,-2.52457686044216,0.0115837671178738,0.0361780037970162,#00FF00B2
Fam171a1,1509.42523885603,0.0399978040231995,0.0547500311282124,0.730553082783343,0.465052178341497,0.0930889341591057,#BEBEBEB2
Htr5b,70.4870580411689,-0.221505398207228,0.244771226512458,-0.904948679480321,0.365492576125407,0.0903930168808425,#BEBEBEB2
B230217C12Rik,387.104314065713,-0.0438482630792581,0.107719994074569,-0.407057793271919,0.683965541682181,0.0964047437258928,#BEBEBEB2
Adra1b,48.942110889718,0.198527623164248,0.297187600200194,0.668021219695959,0.504120047465319,0.0937356409796661,#BEBEBEB2
5730508B09Rik,164.947693016703,0.0908643850501291,0.161866862865159,0.561352604490905,0.574557187176062,0.095101537987771,#BEBEBEB2
Lamtor4,690.150375694685,0.172448589679237,0.0699376117712033,2.46574890551585,0.0136727143048606,0.0377297528964626,#FF0000B2
Hyls1,96.6873646869977,0.137938948090871,0.188959518338666,0.729992060223436,0.465395037842554,0.0931196738453502,#BEBEBEB2
Kcnb1,1094.15527334752,-0.101639977419287,0.0866129075649166,-1.17349688720596,0.240596604418423,0.0852745637589309,#BEBEBEB2
Prokr2,344.186735472621,0.0369481198491198,0.132780156555247,0.278265373438889,0.780808654788236,0.0976886067654761,#BEBEBEB2
Tor1aip2,1687.12075246332,-0.0373170702841656,0.0485503191194811,-0.7686266735411,0.44211496615677,0.0925334325213914,#BEBEBEB2
Maml1,353.391032460143,0.00941422512610033,0.112448185282853,0.0837205607402174,0.933278609427667,0.0994852383301691,#BEBEBEB2
Lrrc4c,558.101603301896,-0.135431469662377,0.096803520126013,-1.39903455459141,0.1618026212813,0.078529648952926,#BEBEBEB2
Fam78a,34.9885199148109,-0.515710501601155,0.341102223855441,-1.51189428134515,0.130560759088448,0.0756020163827416,#BEBEBEB2
Zfp61,175.234641260568,0.0494424417515041,0.165526710559331,0.29869766386605,0.765170739691927,0.0975947983071838,#BEBEBEB2
Minos1,1418.77016265164,-0.0502503920951535,0.0538932576806052,-0.932405912312057,0.351126790474223,0.0897954945114605,#BEBEBEB2
Zscan29,620.454261304375,0.0741491302458928,0.0963919862746992,0.769245796373379,0.441747408254386,0.0925334325213914,#BEBEBEB2
Tex40,131.130842876785,0.183403446617619,0.181387817495528,1.01111226293982,0.311962701742975,0.0883509432533072,#BEBEBEB2
Gpd1l,2363.35194433931,-0.0286363119597179,0.0591077289619415,-0.48447660674218,0.628047662510309,0.0956177208688073,#BEBEBEB2
Ubald2,363.607824124924,-0.157509071172385,0.0958657744631848,-1.64301672890436,0.100379472084732,0.0721054767650622,#BEBEBEB2
Tmem150c,1162.11579833017,0.0108865414174941,0.0764106956709783,0.142474051857494,0.886705573888216,0.0989605709794069,#BEBEBEB2
Trhde,62.893644859183,-0.26524380003467,0.247493229674285,-1.07172143813286,0.283845168762916,0.0872407372063186,#BEBEBEB2
Vstm4,259.540186212532,0.319001517984531,0.149896619819238,2.1281435056322,0.0333251871513893,0.0511254318555831,#BEBEBEB2
Gpatch11,754.485632340049,-0.106730224325864,0.070532553984499,-1.51320515558419,0.130227555071529,0.0755214158112577,#BEBEBEB2
Ism2,29.8789925404227,0.392816437171168,0.355691084260263,1.10437526987249,0.269430383844183,0.0869412474525696,#BEBEBEB2
Gp1ba,22.0992705077101,0.149876068985477,0.365764433837017,0.409761188131979,0.681981139747551,0.0964047437258928,#BEBEBEB2
Ccdc96,37.4702018004591,-0.0483956950855735,0.287556068814211,-0.168300030269373,0.866347250050848,0.0985255893409771,#BEBEBEB2
Prkaa1,2205.61202225397,-0.0470282366033472,0.0467329797162723,-1.00631795551808,0.314262645889768,0.0884343681189352,#BEBEBEB2
2310061I04Rik,1018.67067449616,-0.0588559544493259,0.0921843549059977,-0.638459253843481,0.523174769885052,0.0942558674666408,#BEBEBEB2
Ftl1,11708.6530259595,0.118526257219755,0.0564205988313691,2.10076212721543,0.0356618525618596,0.0520721330308256,#BEBEBEB2
Scg2,3436.17295663707,-0.124088624966539,0.0894835207674257,-1.38672041401963,0.165527033277507,0.0788999313338432,#BEBEBEB2
Zbtb26,206.726607771086,-0.0411895083170663,0.146030020138286,-0.282061923144714,0.777896029191999,0.0976311827609725,#BEBEBEB2
Plekho2,441.175066824741,0.0279413676956276,0.102210829417261,0.273369934036647,0.784568862029301,0.097703974274148,#BEBEBEB2
Arhgap42,486.091567243569,0.169617980172307,0.0963309263706694,1.76078427315894,0.0782749226715229,0.068152841169898,#BEBEBEB2
Vamp8,298.445234263489,0.189671964427055,0.141836270293668,1.33725995497728,0.181137797542001,0.0809884756551291,#BEBEBEB2
Ptges,245.139901679506,-0.0656189333327839,0.162191356845215,-0.404577251273669,0.685788283000049,0.0964047437258928,#BEBEBEB2
Pgbd5,1157.74656971622,-0.08501009474414,0.0750899034405467,-1.13211085444327,0.257587832021295,0.0861620526156549,#BEBEBEB2
Gp1bb,120.158471094505,0.322464584399129,0.208170088151379,1.54904380001336,0.121371191338867,0.0743359545925065,#BEBEBEB2
Htr1f,79.4803816933012,-0.0618633603802824,0.228489465985998,-0.27074928865243,0.786583865229546,0.097703974274148,#BEBEBEB2
Ccdc126,480.228407380743,0.0818462757852793,0.114069784163252,0.717510569390963,0.473059117137741,0.0931493113346575,#BEBEBEB2
B3galt6,200.350536488526,-0.103282371722758,0.148640685960036,-0.694845903432705,0.487151877453017,0.0936148369771006,#BEBEBEB2
Muc15,23.113035245134,0.308477963296977,0.385406483170932,0.800396404230086,0.423481163671938,0.0919955742772545,#BEBEBEB2
AI314180,4104.37984178594,0.0312428949388096,0.0532458906184051,0.586766313342689,0.55736066402806,0.0948107145535733,#BEBEBEB2
Fam131a,802.143799856322,0.121821102566593,0.0822025869500121,1.48196190760606,0.13835043092412,0.0763688842299687,#BEBEBEB2
Slc29a4,460.529879151315,-0.267955958494793,0.116743598738612,-2.29525182870836,0.0217186965052658,0.0455293776687119,#00FF00B2
Vwc2,76.3992382369561,-0.42303554053651,0.199715011839081,-2.11819600660449,0.0341584712577826,0.0512600555141533,#BEBEBEB2
Cdh20,163.630324698761,0.119031267236433,0.165066607818956,0.721110519015362,0.470841519622805,0.0931493113346575,#BEBEBEB2
Zfp623,195.129362095093,-0.0399115422339349,0.147486653510542,-0.270611213177213,0.786690070656101,0.097703974274148,#BEBEBEB2
Tmem125,43.6420883883589,0.67913183463441,0.459784147371091,1.47706665946941,0.139657769623231,0.0765200389714098,#BEBEBEB2
Zfp940,98.4387519433237,0.284422479063559,0.184512472451386,1.54148104615798,0.123199752427294,0.0744803135435484,#BEBEBEB2
Atp5k,376.084299780914,0.223840450339518,0.183630644992036,1.2189711055539,0.222855159533532,0.0840557917026871,#BEBEBEB2
A730017C20Rik,341.418489767492,-0.142469035716408,0.11680224858908,-1.21974565932909,0.222561306923063,0.0840557917026871,#BEBEBEB2
Pdik1l,228.018710700091,-0.0642811471526767,0.128640505889027,-0.499696007166897,0.617289144389209,0.0955481334185828,#BEBEBEB2
Tatdn1,149.088750863203,0.0769077194751913,0.172196911866239,0.4466265895345,0.655144693990316,0.0960313453815054,#BEBEBEB2
Rtn4rl2,673.441095179552,0.040808542487869,0.105385459407104,0.38723124345101,0.698585021992984,0.0964514917610521,#BEBEBEB2
Tvp23a,626.597443334343,0.00330789639272472,0.0815224133190037,0.0405765268476617,0.967633497603284,0.0998544443126033,#BEBEBEB2
Cdr2l,3465.38704455989,0.0213704985802743,0.0546083512490255,0.391341215976662,0.695545037210648,0.0964126868693602,#BEBEBEB2
Tmem123,726.063579563282,0.0289717640831288,0.104394964563389,0.277520704224551,0.781380310248497,0.0976886067654761,#BEBEBEB2
Fgf4,131.992109397441,0.243855298621176,0.170909706646766,1.42680777707479,0.153635308894107,0.0781858510454178,#BEBEBEB2
Zfp366,40.4113476436646,-0.0531105071766315,0.342103451813916,-0.155246919886446,0.876626659935032,0.0986949522757529,#BEBEBEB2
Map10,90.089124111014,-0.146562193919346,0.231856769824962,-0.632123849693893,0.527305951949207,0.0944104809407348,#BEBEBEB2
Sgms2,678.588708265892,-0.077023627907286,0.0813873651383228,-0.946383112125323,0.343953215851726,0.0893804771312501,#BEBEBEB2
Efcab5,27.0614553822638,0.127153016369368,0.326995640822224,0.388852328580419,0.697385388486991,0.0964411737295302,#BEBEBEB2
Zfp438,81.4874196862708,0.033632067733916,0.186713180633026,0.180126907055469,0.857052939306992,0.098366969429495,#BEBEBEB2
Amigo1,4176.64648440326,-0.0602419665830796,0.0465143993459119,-1.29512511029285,0.195277073941283,0.0818390846221562,#BEBEBEB2
Gja1,859.803482038597,0.142898328058064,0.121233379941671,1.17870447996102,0.238515871123496,0.0851859323448202,#BEBEBEB2
Zfp169,201.937464546895,0.0523626772816906,0.153704236954771,0.340671658238664,0.733350777141939,0.0970815598200638,#BEBEBEB2
Insl6,28.721619030653,0.531770631140863,0.345051985844756,1.54113192491555,0.123284681381537,0.0744803135435484,#BEBEBEB2
Kcns2,56.0006316800677,-0.38372529771373,0.258941387965698,-1.48190021196828,0.138366848657306,0.0763688842299687,#BEBEBEB2
Prkca,5534.10019949315,-0.121916313599416,0.0479448905973322,-2.54284266958365,0.0109954726377015,0.0354894596553474,#00FF00B2
Creg2,764.589644045504,-0.0961721859444318,0.089013496398036,-1.08042251833795,0.279954072732515,0.0872062163162308,#BEBEBEB2
Gdpgp1,185.171422234695,-0.150865907914309,0.145961590802057,-1.03360005248848,0.301323174846678,0.0878704228668966,#BEBEBEB2
Sepn1,911.983626021088,-0.0169070534830072,0.073186067394185,-0.23101464643461,0.817303423554824,0.0979882413346126,#BEBEBEB2
Adgb,76.6452139585935,-0.147335491872002,0.178574373537255,-0.825065147666694,0.409334605201237,0.0917451322765925,#BEBEBEB2
